segment,x1,x2,duration,distance,weather,peak
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,125,165,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,160,187,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,193,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,173,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,195,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,168,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,177,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,178,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,185,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,70,175,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,53,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,184,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,180,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,195,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,173,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,125,195,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,184,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,167,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,188,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,182,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,183,1,1
