segment,x1,x2,duration,distance,weather,peak
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,67,151,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,111,74,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,111,86,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,82,103,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,82,114,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,24,194,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,34,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,185,184,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,185,195,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,52,110,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,52,121,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,32,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,49,48,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,77,136,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,77,148,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,106,198,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,111,147,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,125,179,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,125,190,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,10,193,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,16,130,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,68,108,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,68,121,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,97,113,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,97,125,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,56,176,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,56,187,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,95,169,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,95,183,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,124,163,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,124,178,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,143,171,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,143,182,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,147,100,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,147,111,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,158,47,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,158,58,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,168,185,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,168,197,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,220,195,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,225,164,3,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,139,119,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,139,129,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,200,144,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,200,155,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,168,126,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,168,137,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,0,0,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,131,119,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,131,130,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,72,96,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,72,106,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,114,181,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,114,193,3,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,14,142,1,1
